Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,4,9070,2,1,0.347368421,1,19,19,4,4,0.366315789,2,1,1,2,1,1,0.056603774,1,1,7,7,7,0.626931567,1,1,7,7,4,0.717948718,1,0.209302326,0.0,0.124174373,0
1,1,2,9085,2,1,0.526315789,1,38,37,4,10,0.456842105,2,1,1,1,1,1,0.018867925,1,1,7,8,7,0.785871965,1,1,7,9,7,0.673076923,1,0.151162791,0.488888889,1.0,0
1,1,2,9500,2,1,0.536842105,1,1,37,10,10,0.361052632,1,1,1,2,1,1,0.018867925,1,1,9,9,8,0.752317881,1,1,9,9,8,0.764615385,1,0.593023256,1.0,0.311756935,0
1,1,2,9085,2,1,0.252631579,1,2,1,5,4,0.190526316,2,1,1,2,1,1,0.075471698,1,1,6,7,6,0.646357616,1,1,6,6,6,0.710769231,1,0.372093023,0.488888889,0.766182299,0
1,17,2,9853,2,1,0.684210526,1,1,38,5,11,0.518947368,2,1,1,2,1,1,0.018867925,1,1,7,11,5,0.688741722,1,1,7,10,6,0.735897436,1,0.209302326,0.0,0.124174373,0
1,17,6,9500,2,1,0.515789474,1,19,1,6,4,0.484210526,2,1,1,2,1,2,0.037735849,1,1,9,9,8,0.661494797,1,1,9,9,8,0.672307693,1,0.593023256,1.0,0.311756935,0
1,7,2,9085,2,40,0.368421053,1,1,1,5,5,0.368421053,2,1,1,2,1,1,0.094339623,1,1,7,8,7,0.900662252,1,1,7,8,7,0.876923077,1,0.406976744,0.311111111,0.80317041,0
1,17,4,9238,2,1,0.284210526,1,19,19,8,8,0.236842105,2,1,1,2,1,1,0.037735849,1,1,7,8,6,0.57218543,1,1,7,10,7,0.547435898,1,0.151162791,0.488888889,1.0,0
1,1,4,9500,2,1,0.610526316,6,37,37,10,10,0.387368421,2,1,1,2,1,1,0.018867925,2,1,8,8,7,0.779690949,1,1,8,8,7,0.792435898,1,0.0,0.755555556,0.578599736,0
1,1,2,9085,2,1,0.547368421,1,37,19,10,6,0.407368421,2,1,1,2,1,2,0.037735849,1,1,6,11,3,0.715231788,1,1,6,12,6,0.613846154,2,0.372093023,0.488888889,0.766182299,0
1,43,2,9500,2,1,0.273684211,1,38,19,6,6,0.214736842,2,1,1,2,1,2,0.132075472,1,1,9,9,8,0.634247871,1,1,9,9,8,0.644615385,1,0.593023256,1.0,0.311756935,0
1,1,4,9085,2,1,0.410526316,1,38,19,10,6,0.358947368,1,1,1,2,1,1,0.037735849,1,1,6,8,4,0.635761589,1,1,6,8,5,0.726923077,1,0.0,0.755555556,0.578599736,0
1,17,6,9085,2,1,0.242105263,1,38,38,10,10,0.183157895,2,1,1,2,1,1,0.037735849,1,1,13,23,7,0.811003566,1,1,11,14,7,0.747115385,1,0.918604651,0.8,0.0,0
1,1,2,9500,2,1,0.442105263,1,37,37,8,10,0.376842105,2,1,1,2,1,2,0.018867925,1,1,8,8,7,0.671081678,1,1,8,8,7,0.682051282,1,0.0,0.755555556,0.578599736,0
1,1,6,9500,2,1,0.505263158,1,37,37,10,6,0.385263158,2,1,1,2,1,2,0.037735849,1,1,8,11,8,0.761218543,1,1,9,9,9,0.778009615,1,0.918604651,0.8,0.0,0
1,39,2,9500,2,1,0.294736842,1,19,1,2,2,0.482105263,1,1,1,2,1,1,0.150943396,1,1,9,9,8,0.640227057,1,1,9,9,8,0.650692308,1,0.372093023,0.488888889,0.766182299,0
1,44,2,9085,2,39,0.473684211,1,3,38,3,10,0.473684211,2,1,1,2,1,1,0.075471698,1,8,13,19,9,0.649006623,1,5,13,28,9,0.656923077,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9254,2,1,0.242105263,1,37,37,8,8,0.202105263,1,1,1,2,1,1,0.018867925,1,1,7,11,6,0.646357616,1,1,7,11,6,0.624615385,1,1.0,0.244444444,0.414795244,0
1,1,2,9238,2,1,0.494736842,1,34,38,5,8,0.34,1,1,1,2,1,2,0.018867925,1,1,7,13,5,0.582781457,1,1,7,10,7,0.619230769,1,0.209302326,0.0,0.124174373,0
5,43,2,9500,2,1,0.378947368,1,1,38,6,6,0.250526316,1,1,1,2,1,2,0.018867925,1,1,9,9,8,0.628192999,1,1,9,9,8,0.638461539,1,0.593023256,1.0,0.311756935,0
2,39,2,9254,2,1,0.368421053,1,37,37,10,10,0.315789474,1,1,1,2,1,1,0.452830189,1,1,7,9,7,0.65089877,1,1,7,11,6,0.7,1,0.151162791,0.488888889,1.0,0
1,17,3,9853,2,1,0.401052632,1,37,37,6,1,0.173684211,1,1,1,2,1,1,0.018867925,1,1,7,12,4,0.653421633,1,1,7,12,5,0.726923077,1,0.0,0.755555556,0.578599736,1
1,17,2,9238,2,1,0.410526316,1,38,19,8,8,0.307368421,1,1,1,2,1,2,0.075471698,1,1,7,12,5,0.59602649,1,1,7,13,5,0.613846154,1,0.918604651,0.8,0.0,0
4,7,2,9238,2,40,0.368421053,1,34,34,100,100,0.368421053,1,1,2,2,1,1,0.452830189,1,1,7,1,1,0.0,1,1,7,1,1,0.0,1,0.406976744,0.311111111,0.80317041,1
1,7,2,9070,2,3,0.401052632,1,3,5,3,3,0.263157895,2,1,1,2,1,1,0.283018868,1,1,4,4,3,0.847682119,1,1,4,4,2,0.861538462,1,0.0,0.755555556,0.578599736,1
1,39,2,9556,2,1,0.368421053,1,19,38,10,9,0.192631579,1,1,1,2,1,1,0.132075472,1,1,8,16,6,0.656953642,1,1,9,15,8,0.654230769,1,0.558139535,0.288888889,0.772787318,0
1,43,2,9556,2,1,0.347368421,1,38,38,8,9,0.3,2,1,1,2,1,1,0.094339623,1,1,8,15,7,0.56924209,2,1,9,11,9,0.637403846,1,0.593023256,1.0,0.311756935,0
1,1,2,9238,2,1,0.401052632,1,19,1,2,4,0.063157895,1,1,1,2,1,1,0.075471698,1,1,7,1,1,0.0,1,1,7,1,1,0.0,1,0.918604651,0.8,0.0,1
2,39,2,9500,2,19,0.401052632,1,37,38,10,11,0.272631579,2,1,1,2,1,1,0.41509434,1,1,8,13,5,0.635761589,1,1,8,14,5,0.676442308,1,0.406976744,0.311111111,0.80317041,1
4,39,2,9085,2,1,0.473684211,1,37,37,10,10,0.627368421,1,1,1,1,1,2,0.509433962,1,1,7,13,5,0.675496689,1,1,7,16,3,0.538461539,1,0.151162791,0.488888889,1.0,0
1,1,2,9147,2,1,0.231578947,1,37,37,10,10,0.265263158,2,1,1,2,1,1,0.056603774,1,1,6,10,3,0.529801325,1,1,6,11,3,0.592307692,1,0.0,0.755555556,0.578599736,0
1,43,4,9500,2,1,0.463157895,1,38,37,10,9,0.542105263,1,1,1,2,1,1,0.075471698,1,12,15,27,13,0.710855168,2,12,15,27,13,0.722474916,2,0.0,0.755555556,0.578599736,0
1,1,2,9773,2,1,0.673684211,1,34,26,1,7,0.685263158,2,1,1,2,1,1,0.018867925,1,1,7,7,7,0.803532009,1,1,7,8,7,0.8,1,0.0,0.755555556,0.578599736,0
1,39,2,9003,2,1,0.473684211,1,37,37,6,6,0.578947368,1,1,2,2,1,1,0.320754717,1,1,7,11,6,0.732891832,1,1,7,14,6,0.673076923,1,1.0,0.244444444,0.414795244,0
1,1,4,9085,2,1,0.473684211,1,10,19,91,91,0.429473684,2,1,1,2,1,1,0.018867925,1,1,6,7,6,0.706401766,1,1,6,8,5,0.796923077,1,0.0,0.755555556,0.578599736,0
1,1,2,171,2,1,0.421052632,1,19,4,10,3,0.513684211,2,1,2,2,1,1,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.593023256,1.0,0.311756935,0
1,1,2,9853,2,1,0.273684211,1,37,19,7,8,0.229473684,2,1,1,2,1,1,0.018867925,1,1,7,12,4,0.618101545,1,1,7,12,4,0.574358975,1,0.209302326,0.0,0.124174373,1
1,1,6,9085,2,1,0.305263158,1,3,19,3,4,0.198947368,2,1,1,2,1,1,0.037735849,1,1,7,13,6,0.794701987,1,1,7,10,7,0.723076923,1,1.0,0.244444444,0.414795244,0
1,1,4,9500,2,1,0.378947368,1,37,37,10,10,0.242105263,2,1,1,2,1,2,0.018867925,1,1,9,9,8,0.701608325,1,1,9,9,8,0.713076923,1,0.593023256,1.0,0.311756935,0
1,1,6,9130,2,1,0.684210526,1,3,1,3,10,0.581052632,2,1,1,2,1,1,0.037735849,1,1,6,14,2,0.688741722,1,1,6,8,3,0.673076923,1,0.593023256,1.0,0.311756935,1
1,1,3,9500,2,1,0.263157895,1,3,37,5,8,0.211578947,2,1,1,2,1,2,0.037735849,1,1,8,9,7,0.692715232,1,1,9,11,8,0.648846154,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9670,2,1,0.473684211,1,19,19,6,10,0.382105263,2,1,1,2,1,2,0.018867925,1,1,7,7,7,0.715231788,1,1,7,10,7,0.735897436,1,0.372093023,0.488888889,0.766182299,0
1,17,3,9254,2,1,0.242105263,22,19,37,10,10,0.161052632,2,1,1,1,1,1,0.018867925,2,1,7,8,6,0.667549669,1,1,7,7,6,0.635384615,1,0.406976744,0.311111111,0.80317041,0
4,43,2,9853,2,1,0.401052632,100,19,22,91,91,0.052631579,1,1,1,2,1,1,0.301886792,2,1,7,7,7,0.644591612,1,1,7,10,4,0.592307692,1,0.0,0.755555556,0.578599736,1
1,17,3,9238,2,1,0.168421053,1,19,38,10,10,0.165263158,2,1,1,2,1,1,0.037735849,1,1,7,10,7,0.644591612,1,1,7,10,7,0.592307692,1,0.151162791,0.488888889,1.0,0
1,43,4,171,2,1,0.473684211,1,37,38,8,8,0.509473684,2,1,1,2,1,1,0.075471698,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.209302326,0.0,0.124174373,1
1,1,7,9500,2,1,0.315789474,1,19,19,10,10,0.22,1,1,1,2,1,1,0.018867925,1,1,8,8,8,0.718259224,1,1,9,10,9,0.710769231,1,0.558139535,0.288888889,0.772787318,0
1,17,3,9070,2,1,0.431578947,1,19,38,5,8,0.483157895,2,1,1,2,1,1,0.037735849,1,1,7,7,7,0.759381898,1,1,7,7,7,0.726923077,1,0.209302326,0.0,0.124174373,0
1,1,3,9773,2,1,0.210526316,1,34,38,1,6,0.141052632,2,1,1,2,1,1,0.056603774,1,1,7,11,5,0.556291391,1,1,7,9,5,0.632692308,1,0.0,0.755555556,0.578599736,0
1,1,2,9773,2,1,0.221052632,1,37,37,1,6,0.203157895,2,1,1,2,1,1,0.056603774,1,1,5,9,1,0.0,1,1,5,9,1,0.0,1,0.0,0.755555556,0.578599736,1
1,18,6,9853,2,1,0.157894737,1,19,37,8,8,0.157894737,2,1,1,2,1,1,0.056603774,1,1,7,11,5,0.675496689,1,1,7,15,4,0.61025641,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9238,2,1,0.421052632,1,38,38,5,8,0.281052632,2,1,1,2,1,2,0.018867925,1,1,7,15,1,0.0,1,1,7,10,5,0.592307692,1,0.0,0.755555556,0.578599736,0
1,43,3,9147,2,1,0.378947368,1,19,37,6,10,0.302105263,2,1,1,2,1,1,0.018867925,1,1,6,11,2,0.741721854,1,1,6,11,2,0.753846154,1,0.0,0.755555556,0.578599736,0
1,1,3,9500,2,1,0.305263158,1,37,37,8,8,0.226315789,2,1,1,2,1,2,0.056603774,1,1,8,10,8,0.746666666,1,1,9,9,9,0.807692308,1,0.406976744,0.311111111,0.80317041,0
1,1,2,9238,2,1,0.715789474,1,37,37,6,7,0.631578947,1,1,1,2,1,2,0.075471698,1,1,7,7,7,0.706401766,1,1,7,9,7,0.708974359,1,0.209302326,0.0,0.124174373,0
1,43,2,9500,2,1,0.442105263,1,38,19,10,6,0.361052632,2,1,1,2,1,1,0.037735849,1,1,9,13,8,0.639545885,1,1,9,13,8,0.65,1,0.593023256,1.0,0.311756935,0
1,1,4,9254,2,1,0.347368421,1,19,1,8,10,0.281052632,2,1,1,2,1,2,0.018867925,1,1,7,7,7,0.671081678,1,1,7,7,7,0.673076923,1,0.558139535,0.288888889,0.772787318,0
1,39,2,9085,2,1,0.401052632,1,37,37,10,10,0.56,2,1,2,2,1,1,0.188679245,1,1,7,12,7,0.642384106,1,1,7,17,6,0.646153846,1,0.558139535,0.288888889,0.772787318,0
1,1,3,9500,2,1,0.401052632,1,19,38,8,10,0.321052632,2,1,1,2,1,2,0.075471698,1,1,8,10,8,0.699337748,1,1,9,10,8,0.713865385,1,0.918604651,0.8,0.0,0
1,17,5,9500,2,1,0.557894737,1,3,19,5,8,0.388421053,2,1,1,2,1,2,0.018867925,1,1,8,9,8,0.749668874,1,1,9,9,9,0.781375,1,0.918604651,0.8,0.0,0
1,17,2,9853,2,1,0.336842105,1,38,37,6,8,0.282105263,2,1,2,2,1,1,0.018867925,1,1,7,13,5,0.715231788,1,1,7,15,4,0.574358975,1,0.372093023,0.488888889,0.766182299,0
1,43,2,9853,2,1,0.157894737,1,37,37,10,10,0.133684211,1,1,2,1,1,1,0.20754717,1,1,7,1,1,0.0,1,1,6,11,1,0.0,1,0.372093023,0.488888889,0.766182299,1
1,39,2,9556,2,1,0.401052632,1,44,40,3,3,0.215789474,1,1,1,2,1,1,0.358490566,1,1,8,14,6,0.646357616,1,1,8,15,4,0.613846154,1,0.406976744,0.311111111,0.80317041,1
1,1,2,9085,2,1,0.526315789,1,38,38,10,11,0.471578947,2,1,1,2,1,1,0.056603774,1,1,6,7,6,0.78410596,2,1,6,7,6,0.753846154,1,0.593023256,1.0,0.311756935,0
1,1,2,9238,2,1,0.431578947,1,38,38,1,8,0.402105263,2,1,1,2,1,1,0.037735849,1,1,7,9,6,0.582781457,1,1,7,14,6,0.613846154,1,0.0,0.755555556,0.578599736,0
1,17,3,9085,2,1,0.452631579,1,37,37,10,8,0.297894737,2,1,1,2,1,1,0.037735849,1,1,6,16,4,0.741721854,4,1,6,11,5,0.632692308,2,0.209302326,0.0,0.124174373,0
1,1,2,9670,2,1,0.178947368,1,37,1,8,1,0.164210526,1,1,1,2,1,1,0.056603774,1,1,6,8,5,0.622516556,1,1,6,8,6,0.635384615,2,0.0,0.755555556,0.578599736,0
1,42,2,9254,2,1,0.621052632,1,38,37,2,2,0.621052632,2,1,1,2,1,1,0.20754717,1,9,15,23,13,0.653421633,1,4,13,21,9,0.646153846,1,0.209302326,0.0,0.124174373,0
1,44,2,9085,2,39,0.473684211,1,1,39,4,10,0.473684211,2,1,1,2,1,1,0.056603774,1,2,7,10,7,0.671081678,1,2,7,11,5,0.619230769,1,0.73255814,0.111111111,0.640686922,0
1,17,3,9853,2,1,0.578947368,1,37,37,6,7,0.394736842,2,1,1,2,1,1,0.094339623,1,1,7,10,5,0.649006623,1,1,7,9,6,0.624615385,1,0.372093023,0.488888889,0.766182299,0
1,17,3,9254,2,1,0.484210526,1,1,4,5,5,0.344210526,1,1,1,2,1,2,0.018867925,1,1,7,8,7,0.597918638,1,1,7,10,5,0.726923077,1,1.0,0.244444444,0.414795244,0
1,1,6,9147,2,1,0.284210526,1,38,38,10,10,0.236842105,2,1,2,1,1,1,0.094339623,1,1,6,13,3,0.609271523,1,1,6,13,1,0.0,1,0.593023256,1.0,0.311756935,1
1,1,6,9254,2,1,0.263157895,1,37,37,10,8,0.336842105,2,1,1,2,1,2,0.018867925,1,1,7,11,7,0.618101545,1,1,7,11,5,0.659615385,1,0.209302326,0.0,0.124174373,0
1,1,2,9500,2,1,0.463157895,1,19,37,6,6,0.321052632,1,1,1,2,1,2,0.075471698,1,1,9,9,8,0.715988647,1,1,9,9,8,0.727692308,1,0.593023256,1.0,0.311756935,0
1,17,7,9773,2,1,0.452631579,1,1,1,5,3,0.478947368,2,1,1,2,1,1,0.037735849,1,1,7,8,7,0.688741722,1,1,7,10,7,0.738461538,1,0.0,0.755555556,0.578599736,0
1,5,2,9853,2,1,0.252631579,1,1,38,6,9,0.245263158,2,1,1,2,1,1,0.094339623,1,1,7,12,4,0.794701987,1,1,7,12,5,0.551923077,1,0.209302326,0.0,0.124174373,0
1,1,2,9500,2,1,0.357894737,1,38,38,6,6,0.271578947,2,1,1,2,1,2,0.056603774,1,1,9,9,8,0.675193945,1,1,9,9,8,0.686230769,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9147,2,1,0.401052632,1,37,37,192,155,0.0,1,1,1,2,1,1,0.056603774,1,1,6,11,5,0.622516556,1,1,6,9,6,0.635384615,1,0.406976744,0.311111111,0.80317041,0
1,17,2,171,2,1,0.315789474,1,1,1,8,4,0.514736842,2,1,1,2,1,1,0.056603774,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.918604651,0.8,0.0,0
1,1,3,9070,2,1,0.442105263,1,19,38,10,10,0.338947368,2,1,1,2,1,2,0.056603774,1,2,7,10,6,0.709933775,2,1,7,10,7,0.666346154,1,0.73255814,0.111111111,0.640686922,0
1,1,2,9238,2,1,0.294736842,1,34,38,1,8,0.265263158,2,1,1,2,1,1,0.056603774,1,1,7,10,6,0.625165563,1,1,7,11,5,0.619230769,1,0.0,0.755555556,0.578599736,1
1,1,4,9500,2,1,0.621052632,1,1,37,5,10,0.418947368,2,1,1,2,1,1,0.037735849,1,1,8,8,7,0.716997792,1,1,8,8,7,0.728717949,1,0.0,0.755555556,0.578599736,0
1,1,2,9254,2,1,0.515789474,1,19,19,10,10,0.501052632,2,1,1,2,1,2,0.018867925,1,1,7,8,7,0.750551877,1,1,7,11,5,0.753846154,1,0.918604651,0.8,0.0,0
1,1,2,9500,2,1,0.610526316,1,38,37,8,9,0.556842105,1,1,1,2,1,2,0.018867925,1,1,8,8,8,0.776310312,1,1,9,10,9,0.794529915,1,0.558139535,0.288888889,0.772787318,0
1,1,2,171,2,1,0.6,1,1,38,5,10,0.688421053,2,1,1,1,1,1,0.037735849,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.0,0.755555556,0.578599736,1
1,1,2,9147,2,1,0.578947368,103,37,37,10,10,0.416842105,1,1,1,2,2,1,0.056603774,2,1,6,6,6,0.720529801,1,1,6,8,6,0.7,1,0.209302326,0.0,0.124174373,0
1,1,2,9254,2,1,0.357894737,1,19,1,4,8,0.273684211,1,1,1,2,1,2,0.094339623,1,1,7,10,7,0.6799117,1,1,7,7,5,0.713461539,1,1.0,0.244444444,0.414795244,0
1,1,2,9238,2,1,0.578947368,1,19,37,6,5,0.502105263,2,1,1,2,1,2,0.018867925,1,1,7,7,7,0.777041943,1,1,7,7,7,0.816666667,1,0.209302326,0.0,0.124174373,0
1,17,3,9773,2,1,0.315789474,1,1,1,5,9,0.216842105,2,1,1,2,1,1,0.037735849,1,1,7,7,7,0.706401766,1,1,7,7,7,0.78974359,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9238,2,1,0.401052632,1,19,37,10,10,0.368421053,1,1,1,1,1,2,0.056603774,1,1,7,11,6,0.709933775,1,1,7,10,6,0.613846154,1,0.372093023,0.488888889,0.766182299,0
1,1,3,9500,2,1,0.473684211,1,38,37,6,7,0.308421053,2,1,1,2,1,2,0.037735849,1,1,8,10,8,0.705298013,1,1,9,9,9,0.842019231,1,0.73255814,0.111111111,0.640686922,0
1,1,2,171,2,1,0.473684211,1,19,37,6,7,0.451578947,2,1,2,1,1,1,0.018867925,1,1,1,1,1,0.0,1,1,1,1,1,0.0,1,0.151162791,0.488888889,1.0,1
1,1,7,9773,2,1,0.401052632,1,1,37,4,4,0.052631579,2,1,2,1,1,1,0.056603774,1,1,5,5,1,0.0,1,1,6,6,1,0.0,1,0.558139535,0.288888889,0.772787318,1
1,1,3,9773,2,1,0.389473684,1,1,2,10,4,0.349473684,2,1,1,2,1,2,0.037735849,1,1,7,8,7,0.653421633,1,1,7,7,7,0.726923077,1,0.209302326,0.0,0.124174373,0
1,17,4,9773,2,1,0.421052632,1,1,19,6,8,0.421052632,1,1,1,2,1,1,0.018867925,1,1,7,7,7,0.715231788,1,1,7,7,7,0.717948718,1,0.558139535,0.288888889,0.772787318,0
1,16,5,9238,2,1,0.421052632,1,37,37,10,10,0.273684211,2,1,1,2,1,1,0.018867925,1,1,7,9,6,0.688741722,1,1,7,8,7,0.637179487,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9670,2,1,0.401052632,1,34,38,1,5,0.547368421,1,1,1,2,1,1,0.094339623,1,1,6,7,3,0.662251656,1,1,6,6,1,0.0,1,0.209302326,0.0,0.124174373,1
1,1,2,9238,2,1,0.768421053,1,37,37,10,10,0.573684211,1,1,1,2,1,1,0.018867925,1,1,7,11,7,0.900662252,1,1,7,12,7,0.861538462,1,0.558139535,0.288888889,0.772787318,0
1,1,2,9238,2,1,0.505263158,1,19,1,10,10,0.52,2,1,1,2,1,1,0.056603774,1,1,7,8,7,0.715231788,1,1,7,7,7,0.7,1,0.372093023,0.488888889,0.766182299,0
1,17,3,9254,2,1,0.221052632,1,19,38,6,6,0.221052632,2,1,1,2,1,1,0.037735849,1,1,7,8,7,0.673604541,1,1,7,7,7,0.637179487,1,0.151162791,0.488888889,1.0,0
1,43,2,9500,2,1,0.410526316,1,38,19,6,9,0.270526316,1,1,1,2,1,2,0.037735849,1,1,8,10,7,0.688741722,1,1,9,12,9,0.74993007,1,1.0,0.244444444,0.414795244,0
1,44,2,9238,2,39,0.473684211,1,38,19,6,1,0.492631579,1,1,1,2,1,1,0.075471698,1,4,7,8,7,0.666035951,1,3,7,7,7,0.726923077,1,0.558139535,0.288888889,0.772787318,0
1,1,7,9238,2,1,0.315789474,1,38,1,8,5,0.246315789,2,1,1,2,1,2,0.037735849,1,1,7,7,7,0.715231788,1,1,7,8,7,0.715384616,1,0.406976744,0.311111111,0.80317041,0
2,39,2,9085,2,1,0.401052632,1,36,36,100,6,0.349473684,1,1,1,1,1,2,0.20754717,1,1,6,15,2,0.635761589,4,1,6,6,1,0.0,6,0.209302326,0.0,0.124174373,1
2,43,2,9500,2,1,0.442105263,1,3,3,3,3,0.210526316,1,1,1,2,1,1,0.20754717,1,1,8,9,8,0.79205298,1,1,9,9,9,0.793557692,1,0.73255814,0.111111111,0.640686922,0
1,43,2,9670,2,1,0.410526316,1,1,38,5,5,0.270526316,1,1,2,1,1,1,0.037735849,1,1,7,14,4,0.565121413,1,1,7,7,5,0.659615385,1,0.918604651,0.8,0.0,1
1,1,6,9500,2,1,0.463157895,1,38,38,10,6,0.373684211,2,1,1,2,1,1,0.037735849,1,1,9,9,8,0.794323557,1,1,9,9,8,0.807307692,1,0.372093023,0.488888889,0.766182299,0
1,1,3,9147,2,1,0.189473684,1,38,38,10,6,0.130526316,2,1,1,2,2,1,0.056603774,1,1,6,13,4,0.556291391,1,1,6,11,5,0.605769231,1,0.558139535,0.288888889,0.772787318,0
1,1,4,9238,2,1,0.401052632,1,1,1,10,10,0.052631579,2,1,1,2,2,1,0.094339623,1,1,7,7,5,0.59602649,1,1,7,8,4,0.592307692,1,0.151162791,0.488888889,1.0,0
1,43,2,9773,2,1,0.389473684,1,38,19,10,10,0.315789474,2,1,1,2,2,2,0.056603774,1,1,7,7,7,0.653421633,1,1,7,8,7,0.753846154,1,0.558139535,0.288888889,0.772787318,0
1,1,5,9500,2,1,0.336842105,1,19,37,8,8,0.278947368,2,1,1,2,2,1,0.056603774,1,1,8,8,7,0.689624724,1,1,8,8,7,0.700897436,1,0.0,0.755555556,0.578599736,0
1,1,2,9085,2,1,0.294736842,1,38,19,5,91,0.338947368,1,1,2,1,2,1,0.056603774,1,1,6,8,4,0.600441501,1,1,6,9,3,0.619230769,1,0.0,0.755555556,0.578599736,1
1,39,2,9085,2,40,0.368421053,1,3,2,4,3,0.684210526,2,1,1,2,1,1,0.188679245,1,1,7,8,7,0.855250709,1,1,7,8,7,0.78974359,1,0.73255814,0.111111111,0.640686922,0
1,51,2,9085,2,1,0.315789474,1,1,1,10,5,0.263157895,1,1,1,2,1,1,0.094339623,1,1,7,9,7,0.785871965,1,1,7,11,6,0.744871795,1,0.406976744,0.311111111,0.80317041,0
1,1,4,9500,2,1,0.473684211,1,37,37,10,10,0.489473684,2,1,2,1,1,1,0.037735849,1,1,9,9,8,0.706073794,1,1,9,9,8,0.717615385,1,0.372093023,0.488888889,0.766182299,1
1,17,2,9238,2,1,0.168421053,1,19,38,4,4,0.172631579,2,1,1,1,1,1,0.037735849,1,1,7,14,5,0.582781457,1,1,7,14,3,0.619230769,1,0.593023256,1.0,0.311756935,1
1,1,2,9070,2,1,0.389473684,1,4,39,3,3,0.437894737,2,1,1,2,1,1,0.018867925,1,2,7,11,7,0.620624408,2,1,7,16,7,0.558653846,1,0.73255814,0.111111111,0.640686922,0
1,1,2,171,2,1,0.578947368,1,3,3,3,6,0.627368421,2,1,1,2,1,1,0.037735849,1,7,13,14,13,0.653421633,1,5,12,13,11,0.685314686,1,0.151162791,0.488888889,1.0,1
1,18,5,9853,2,1,0.242105263,1,19,37,10,7,0.172631579,2,1,2,1,1,1,0.056603774,1,1,8,10,1,0.0,1,1,7,7,1,0.0,1,0.406976744,0.311111111,0.80317041,1
2,39,2,9500,2,3,0.368421053,1,1,1,5,7,0.473684211,1,1,2,1,1,1,0.245283019,1,4,8,12,4,0.653421633,1,4,8,10,4,0.628205128,1,0.73255814,0.111111111,0.640686922,1
4,39,2,9500,2,19,0.401052632,1,37,37,6,8,0.052631579,1,1,1,1,1,1,0.433962264,1,1,9,12,6,0.626860927,5,1,9,12,6,0.637107692,5,0.209302326,0.0,0.124174373,1
1,1,2,9147,2,1,0.178947368,1,9,22,5,4,0.116842105,1,1,1,2,1,1,0.056603774,1,1,6,14,3,0.529801325,2,1,6,11,1,0.0,1,0.209302326,0.0,0.124174373,1
1,18,3,9853,2,1,0.263157895,1,19,37,10,5,0.196842105,2,1,2,1,1,1,0.037735849,1,1,8,12,6,0.646357616,1,1,8,14,1,0.0,1,0.558139535,0.288888889,0.772787318,1
1,1,2,9670,2,1,0.273684211,1,37,37,6,10,0.226315789,2,1,1,2,1,1,0.113207547,1,1,6,8,4,0.600441501,1,1,6,6,5,0.605769231,1,0.0,0.755555556,0.578599736,1
1,39,2,9500,2,1,0.052631579,1,1,19,5,9,0.284210526,1,1,1,2,1,1,0.132075472,1,1,9,9,8,0.657634815,1,1,9,9,8,0.668384615,1,0.372093023,0.488888889,0.766182299,0
1,17,6,9670,2,1,0.210526316,1,1,19,6,6,0.232631579,1,1,1,2,1,1,0.075471698,1,1,6,8,4,0.671081678,1,1,6,7,5,0.686538462,2,0.0,0.755555556,0.578599736,0
1,1,3,9500,2,1,0.294736842,1,19,19,8,8,0.271578947,2,1,1,2,1,1,0.037735849,1,1,9,12,8,0.664673605,1,1,9,12,8,0.675538462,1,0.372093023,0.488888889,0.766182299,0
1,1,2,9773,2,1,0.410526316,1,37,19,10,11,0.488421053,2,1,1,2,1,1,0.037735849,1,1,7,13,4,0.688741722,1,1,7,14,3,0.753846154,1,0.209302326,0.0,0.124174373,1
1,39,2,9003,2,1,0.294736842,1,37,37,10,10,0.157894737,1,1,2,1,1,1,0.58490566,1,1,7,7,1,0.0,1,1,7,7,1,0.0,1,0.406976744,0.311111111,0.80317041,1
1,17,2,9147,2,1,0.378947368,1,1,37,4,8,0.265263158,1,1,1,2,1,1,0.037735849,1,1,6,11,6,0.703878903,1,1,6,9,6,0.7,1,0.593023256,1.0,0.311756935,0
